datetime,precipitation,et,discharge
2024-09-18 15:00:00,0.0,60.42,1.5795833333333331
2024-09-18 16:00:00,0.0,60.42,1.65175
2024-09-18 17:00:00,0.0,60.42,1.705833333333333
2024-09-18 18:00:00,0.0,60.42,1.8744166666666664
2024-09-18 19:00:00,0.1,60.42,1.9649166666666664
2024-09-18 20:00:00,0.0,60.42,1.930583333333333
2024-09-18 21:00:00,0.0,60.42,1.8813333333333333
2024-09-18 22:00:00,0.0,60.42,1.8513333333333333
2024-09-18 23:00:00,0.3,60.42,1.85725
2024-09-19 00:00:00,1.6,60.42,1.8763333333333327
2024-09-19 01:00:00,0.7,60.42,1.9474166666666664
2024-09-19 02:00:00,0.2,60.42,1.9679166666666668
2024-09-19 03:00:00,0.0,60.42,2.0850833333333334
2024-09-19 04:00:00,0.0,60.42,2.091833333333333
2024-09-19 05:00:00,0.0,60.42,2.22725
2024-09-19 06:00:00,0.0,60.42,2.2533333333333334
2024-09-19 07:00:00,0.0,60.42,2.3059166666666666
2024-09-19 08:00:00,0.0,60.42,2.697416666666667
2024-09-19 09:00:00,0.0,60.42,2.6675833333333334
2024-09-19 10:00:00,0.0,60.42,2.5401666666666665
2024-09-19 11:00:00,0.0,60.42,2.71425
2024-09-19 12:00:00,0.0,60.42,2.5861666666666667
2024-09-19 13:00:00,0.0,60.42,2.3863333333333334
2024-09-19 14:00:00,0.0,60.42,2.341333333333333
2024-09-19 15:00:00,0.0,60.42,2.1213333333333333
2024-09-19 16:00:00,0.2,60.42,2.087333333333333
2024-09-19 17:00:00,0.2,60.42,2.11025
2024-09-19 18:00:00,0.3,60.42,1.9679166666666668
2024-09-19 19:00:00,0.2,60.42,1.9445
2024-09-19 20:00:00,0.2,60.42,1.9194166666666668
2024-09-19 21:00:00,0.4,60.42,1.9660833333333332
2024-09-19 22:00:00,0.0,60.42,1.901
2024-09-19 23:00:00,0.0,60.42,1.8303333333333327
2024-09-20 00:00:00,0.0,60.42,1.8065
2024-09-20 01:00:00,0.0,60.42,1.7406666666666668
2024-09-20 02:00:00,0.0,60.42,1.7379166666666668
2024-09-20 03:00:00,0.0,60.42,1.7628333333333333
2024-09-20 04:00:00,0.0,60.42,1.7535833333333333
2024-09-20 05:00:00,0.0,60.42,1.77525
2024-09-20 06:00:00,0.0,60.42,1.6653333333333336
2024-09-20 07:00:00,0.0,60.42,1.7055
2024-09-20 08:00:00,0.1,60.42,1.9699166666666663
2024-09-20 09:00:00,0.2,60.42,2.1718333333333333
2024-09-20 10:00:00,0.0,60.42,2.483166666666667
2024-09-20 11:00:00,0.8,60.42,2.74325
2024-09-20 12:00:00,0.2,60.42,2.6101666666666667
2024-09-20 13:00:00,0.0,60.42,2.0738333333333334
2024-09-20 14:00:00,0.0,60.42,2.009
2024-09-20 15:00:00,0.0,60.42,2.7575000000000003
2024-09-20 16:00:00,0.0,60.42,8.270166666666666
2024-09-20 17:00:00,0.0,60.42,8.749
2024-09-20 18:00:00,0.0,60.42,8.216416666666667
2024-09-20 19:00:00,0.0,60.42,8.835416666666667
2024-09-20 20:00:00,0.0,60.42,8.653666666666668
2024-09-20 21:00:00,0.0,60.42,7.853166666666667
2024-09-20 22:00:00,0.0,60.42,7.242833333333333
2024-09-20 23:00:00,0.0,60.42,7.194333333333334
2024-09-21 00:00:00,0.0,60.42,6.553416666666667
2024-09-21 01:00:00,0.0,60.42,5.541250000000001
2024-09-21 02:00:00,0.0,60.42,4.8585
2024-09-21 03:00:00,0.0,60.42,4.829166666666667
2024-09-21 04:00:00,0.0,60.42,4.392416666666667
2024-09-21 05:00:00,0.0,60.42,4.332333333333334
2024-09-21 06:00:00,0.0,60.42,3.98525
2024-09-21 07:00:00,0.0,60.42,3.7755833333333335
2024-09-21 08:00:00,0.0,60.42,3.8781666666666665
